,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
20,False,/kG0HG3Pc9MxkWJyCgGvHy94XuL7.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,85677,tt0035751,en,The Constant Nymph,"The daughter of a musical mentor adores a promising composer, who is quite fond of the adolescent. When her father dies, an uncle arrives with his own grown daughter, who begins a romance with the composer which culminates in marriage but creates an emotional rivalry that affects the three.",2.768,/nyBi26LcmNugeHvM8MJH10iaB56.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-06-23,0,112,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He Tried to Divide His Heart and Broke Theirs,The Constant Nymph,False,5.8,20
21,False,/e3U2mnT9JPyruXEKi78TWmRN0I2.jpg,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",,18783,tt0036323,en,Sahara,"Sergeant Joe Gunn and his tank crew pick up five British soldiers, a Frenchman and a Sudanese man with an Italian prisoner crossing the Libyan Desert to rejoin their command after the fall of Tobruk. Tambul, the Sudanese leads them to an abandoned desert fortress where they hope to find water. Soon a detachment of German soldiers arrives and attempts to barter food for water, but Gunn and his followers refuse. When the Germans attack, Gunn leads his desert-weary men in a desperate battle, hoping that British reinforcements can arrive in time.",13.921,/roVIPqVLMdvs7uOcqDuwO891t8s.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-09-22,0,97,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Their dramatic story can now be told!,Sahara,False,7.152,122
22,False,/hzrlJClyJLv1RZTRPEP6sFDFB90.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,80616,tt0036172,en,The More the Merrier,"It's World War II and there is a severe housing shortage everywhere - especially in Washington, D.C. where Connie Milligan rents an apartment. Believing it to be her patriotic duty, Connie offers to sublet half of her apartment, fully expecting a suitable female tenent. What she gets instead is mischievous, middle-aged Benjamin Dingle. Dingle talks her into subletting to him and then promptly sublets half of his half to young, irreverent Joe Carter - creating a situation tailor-made for comedy and romance.",6.719,/hkwpXQh3rNJWooaFXwZ0tVxmqF2.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-05-13,0,104,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The only picture with a DINGLE!,The More the Merrier,False,6.892,74
23,False,/5gxdMOVSzWNVNSjDPzQGwP6xAed.jpg,,2000000,"[{'id': 18, 'name': 'Drama'}]",,43516,tt0036377,en,The Song of Bernadette,"In 1858 Lourdes, France, Bernadette, an adolescent peasant girl, has a vision of ""a beautiful lady"" in the city dump. She never claims it to be anything other than this, but the townspeople all assume it to be the Virgin Mary. The pompous government officials think she is nuts, and do their best to suppress the girl and her followers, and the church wants nothing to do with the whole matter. But as Bernadette attracts wider and wider attention, the phenomenon overtakes everyone in the the town, and transforms their lives.",13.917,/kRZItSgFaSDnHePwxX5PfZvu5M8.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-12-21,0,156,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Here is greatness... wonder... and majesty... no human words can describe!,The Song of Bernadette,False,7.0,106
24,False,/rwloZ4Z2aX7hJiitjkPOgv7xbrb.jpg,,1000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,48993,tt0036022,en,The Human Comedy,"Teenager Homer Macauley stays at home in the small town of Ithaca, California to support his family while his older brother Marcus prepares to go to war.",3.24,/mB0d8hGueJF4OxSf9oZgJAQUqre.jpg,"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-03-02,3900000,118,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Metro-Goldwyn-Mayer's Great Production,The Human Comedy,False,6.34,25
25,False,/fGSYPxh8MG2HQMtUZ2pLimQbXRH.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",,37631,tt0036126,en,Madame Curie,"Poor physics student Marie is studying at the Sorbonne in 1890s Paris. One of the few women studying in her field, Marie encounters skepticism concerning her abilities, but is eventually offered a research placement in Pierre Curie's lab. The scientists soon fall in love and embark on a shared quest to extract, from a particular type of rock, a new chemical element they have named radium. However, their research puts them on the brink of professional failure.",6.879,/nbOS7mlW8qsKG8uBTZLPg45RGRh.jpg,"[{'id': 1460, 'logo_path': None, 'name': ""Loew's Incorporated"", 'origin_country': 'US'}, {'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-12-16,0,124,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,MR. and MRS. MINIVER together again,Madame Curie,False,7.243,35
26,False,/vR6sKvMlxIGv0f6QcaVgLlGHI98.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,68440,tt0036515,en,Watch on the Rhine,"On the eve of World War II, the German Kurt Müller, his American-born wife Sara, and their three children, having lived in Europe for years, visit Sara's wealthy mother near Washington, DC. Kurt secretly works for the anti-Nazi resistance. A visiting Romanian count, becoming aware of this, seeks to blackmail him.",8.906,/yCt7CtTpl5Hqu11nshHoQEjNOzr.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-08-27,0,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,On her lonesome lips a smile.,Watch on the Rhine,False,6.851,37
27,False,/87wqeMeUeMRLjsE1IWNKJcPlpuC.jpg,,878000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,289,tt0034583,en,Casablanca,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",35.492,/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-01-15,10462500,102,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,They had a date with fate in Casablanca!,Casablanca,False,8.165,5130
28,False,/wa4DU11AeIAUCGOuXV9RbpSckIU.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,48127,tt0036217,en,The North Star,"A Ukrainian village must suddenly contend with the Nazi invasion of June 1941.  Later re-edited and released as ""Armored Attack.""",4.708,/zENGbNnvBLJNOHxRYpQBoSiX3Ku.jpg,"[{'id': 28205, 'logo_path': '/70VLg1uTo7gXdJQczgl1DPmp3hT.png', 'name': 'Samuel Goldwyn Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-11-04,0,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,A rolling wall of hell that couldn't be stopped... A handful of men who had to stop it!,The North Star,False,6.3,22
29,False,/lprJXhdYqMhQA9BnL8rqAS6kzfY.jpg,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",,68094,tt0036065,en,The Kansan,"Wounded while stopping the James gang from robbing the local bank, a cowboy wakes up in the hospital to find that he's been elected town marshal. He soon comes into conflict with the town banker, who controls everything in town and is squeezing the townspeople for every penny he can get out of them.",2.717,/p0o0LV969cvqptwgsrjsAMWZx9d.jpg,"[{'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-09-10,0,79,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,SMASHING FISTS AND CRASHING BULLETS...OF DESPERATE MEN IN LOVE!,The Kansan,False,5.2,5
30,False,/d8yE2GKtplZXXzgJ9151hV9nArD.jpg,,1500000,"[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,15855,tt0036261,en,Phantom of the Opera,"Following a tragic accident that leaves him disfigured, crazed composer Erique Claudin transformed into a masked phantom who schemes to make beautiful young soprano Christine Dubois the star of the opera and wreak revenge on those who stole his music.",14.453,/2IPsMihA1JNUnZbYpHZ93avZdW7.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-08-12,0,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The screen's classic of terror!,Phantom of the Opera,False,6.223,184
31,False,/ze8BvkZ9dEdrb05DSsNBCEymlW5.jpg,,401000,"[{'id': 18, 'name': 'Drama'}]",,56146,tt0035078,en,The Moon and Sixpence,"Loosely inspired from Gauguin's life, the story of Charles Strickland, a middle-aged stockbrocker who abandons his middle-classed life, his family, his duties to start painting, what he has always wanted to do. He is from now on a awful human being, wholly devoted to his ideal: beauty.",5.006,/ymkV9KzBHDRshe4M6CiLi5L7pYN.jpg,"[{'id': 74209, 'logo_path': None, 'name': 'David L. Loew Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-10-27,0,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Strange DREAMS - He had ideas he never told her about...He didn't dare!,The Moon and Sixpence,False,6.107,14
32,False,/bK7fTYFqoM2GSGMfiJTUzsAnyuH.jpg,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,50001,tt0036094,en,Lady of Burlesque,"After one member of their group is murdered, the performers at a burlesque house must work together to find out who the killer is before they strike again.",6.266,/bng9HQoCP4i62cKHK0E1EoqZu0X.jpg,"[{'id': 5235, 'logo_path': None, 'name': 'Hunt Stromberg Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-05-01,0,91,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Mirth! Murder! Melody! Mystery! and Girls! Girls! Girls!,Lady of Burlesque,False,5.5,35
33,False,,,0,[],,330445,tt0418917,en,Mabo no nankai funsenki,A boy and his animals fight the Americans in this animtated propaganda short.,0.6,,[],[],1942-08-11,0,12,[],Released,,Mabo no nankai funsenki,False,0.0,0
34,False,/b6gYWGNvJa2arbfSFDV3Qy3ypWa.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,180114,tt0036009,en,Holy Matrimony,"An artist returning from years abroad takes the identity of his dead valet and gets married, but then there are complications.",2.315,/4WKa7s8WydeDEO45pvjLJRebFC4.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-08-24,0,87,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The Whole Town's Talking About Woolley and Fields! Wow! What a Love and Laugh Team!,Holy Matrimony,False,6.667,12
35,False,/4Prl7DDqIiI28rcvbvxypUCuOaF.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,33039,tt0036277,en,Princess O'Rourke,A down-to-earth pilot charms a European princess on vacation in the United States.,2.63,/8ELqUEit0clvoFdEMJjk0N9xRlp.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-10-23,0,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She came from a Royal Line but his Line was better!,Princess O'Rourke,False,6.4,19
36,False,/AuCrQyv2WZfbZcWOfim3ifXZ7zv.jpg,,0,"[{'id': 53, 'name': 'Thriller'}]",,21734,tt0036342,en,Shadow of a Doubt,"Just when Charlotte ‘Charlie’ Newton, is feeling especially frustrated by the lack of excitement in her small town in California, she receives wonderful news: Her uncle and namesake, Charlie Oakley, is coming to visit. However, as secrets about him come to the fore, Charlotte’s admiration turns into suspicion.",17.038,/ptyWagbWE8jSGyV2tGEzAdVbRCj.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 4005, 'logo_path': None, 'name': 'Skirball Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-01-15,0,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,What horror did her secret life hold… that made her dread this man of her dreams?,Shadow of a Doubt,False,7.53,964
37,False,/sYFUT5kIPM9IcLEo5QrgM5HW3iz.jpg,,1516000,"[{'id': 10752, 'name': 'War'}]",,22871,tt0035799,en,Destination Tokyo,"During World War II, Captain Cassidy and his crew of submariners are ordered into Tokyo Bay on a secret mission. They are to gather information in advance of the planned bombing of Tokyo. Along the way, the crew learn about each other as they face the enemy and some of them lose their lives.",8.883,/tt5Bpv0ERcfKxMpL8og7guTCvWN.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-12-31,4544000,135,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Explosive ! . . . And As Big As The Broad Pacific !,Destination Tokyo,False,6.7,58
38,False,/ivsJdOruuFkr0SRGiMsJrEDO6gF.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}]",,98399,tt0036386,en,Stand by for Action,"U. S. Navy Lieutenant Gregg Masterman, of The Harvard and Boston Back Bay Mastermans, learned about the sea while winning silver cups sailing his yacht. He climbs swiftly in rank, and is now Junior Aide to Rear Admiral Stephen Thomas.",3.982,/qx89ELAxdMHhRPBr8PIv3O6W2PH.jpg,"[{'id': 21, 'logo_path': '/usUnaYV6hQnlVAXP6r4HwrlLFPG.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-12-31,0,109,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The mightiest naval drama of all time!,Stand by for Action,False,7.0,10
39,False,/fn32967cJ0hF8SozyBr9uCbGEzo.jpg,,0,"[{'id': 10752, 'name': 'War'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,74012,tt0035763,en,Crash Dive,"A US Navy submarine, the USS Corsair, is operating in the North Atlantic, hunting German merchant raiders that are preying on Allied shipping. Its new executive officer, Lt. Ward Stewart, has been transferred back into submarines after commanding his own PT boat. At the submarine base in New London, Connecticut, he asks his new captain, Lt. Cmdr. Dewey Connors, for a weekend leave to settle his affairs before taking up his new assignment. On a train bound for Washington D.C., Stewart accidentally encounters New London school teacher Jean Hewlett and her students. Despite her initial resistance to his efforts, he charms her and they fall in love.",4.689,/iiHO2RKRQXLT2FJeHwBOGrgoStX.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-04-22,0,106,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Tyrone Power -- Leading a reckless crew on the war's most daring mission!,Crash Dive,False,6.1,22
40,False,/9hokjNR1YEZlzKqswxR7ij0IrAG.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,62749,tt0035689,en,Bombardier,"A documentary/drama about the training of bombardiers during WWII. Major Chick Davis proves to the U.S. Army the superiority of high altitude precision bombing, and establishes a school for bombardiers. Training is followed in semi-documentary style, with personal dramas in subplots. The climax is a spectacular, if somewhat jingoistic, battle sequence.",3.616,/z5Jy1QjLycT54kmS8w0PZvxrlfh.jpg,"[{'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-05-14,0,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,See the bombing of Tokyo before your very eyes,Bombardier,False,5.389,18
41,False,/hroWjsXExj9bfFwBeBr4rPpddOB.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,45220,tt0036431,en,This Land Is Mine,"Somewhere in Europe, in a city occupied by the Nazis, a gentle school teacher finds himself torn between collaboration and resistance, cowardice and courage.",6.474,/lrzTlL50vFQhq9cvsuZvCYLPOcq.jpg,"[{'id': 18214, 'logo_path': None, 'name': 'Jean-Renoir- Dudly Nichols Productions', 'origin_country': ''}, {'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-05-07,0,103,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}]",Released,,This Land Is Mine,False,7.091,55
42,False,/v01uMrqZPHttO3H53kdZ83Z4IWY.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,94207,tt0036368,en,So This Is Washington,Lum and Abner go to Washington to aid in the war effort by giving the government what they think is a good substitute for rubber--Abner's homemade licorice.,0.924,/xK0PHeUxzayWUvoBpU98aO0eBQe.jpg,[],[],1943-08-01,0,64,[],Released,,So This Is Washington,False,4.8,5
43,False,/nmm3dNsbfC57XnNJVoQKSrX7pPh.jpg,,0,"[{'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,218116,tt0036313,en,Riding High,"No relation to the 1950 Frank Capra film of the same name, the 1943 Technicolor musical Riding High is a by-the-numbers vehicle for Dorothy Lamour and Dick Powell. Lamour stars as Ann Castle, a former burlesque queen who heads westward to claim her father's silver mine. Powell plays mining engineer Steve Baird, who like Ann has a vested interest in the worked-out mine. With the help of genial counterfeiter Mortimer J. Slocum (Victor Moore), Steve and Ann are able to peddle mining stock, thus saving her from bankruptcy. The stockholders are in a lynching mood when it appears that they've been flim-flammed, but a last minute ""miracle"" saves the day. Featured in the cast are Paramount stalwarts Cass Daley and Gil Lamb, the former doing her quasi-Martha Raye act and the latter swallowing his harmonica for the millionth time. Production values are excellent and the songs are exuberantly performed; it's only in its hackneyed plot that Riding High slows to a clip-clop.",1.4,/sXySLUMMdmu77fb0yNxvnyOlOdz.jpg,[],[],1943-11-11,0,88,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Paramount's Rhythm Rodeo in TECHNICOLOR... Heap hep songs... Heap hep squaws... Heap hep laughs!,Riding High,False,4.0,3
44,False,/4DvQVazlPdXnonF33fHUBXMikMK.jpg,,2231000,"[{'id': 10752, 'name': 'War'}]",,23051,tt0035608,en,Action in the North Atlantic,"Merchant Marine sailors Joe Rossi (Humphrey Bogart) and Steve Jarvis (Raymond Massey) are charged with getting a supply vessel to Russian allies as part of a sea convoy. When the group of ships comes under attack from a German U-boat, Rossi and Jarvis navigate through dangerous waters to evade Nazi naval forces. Though their mission across the Atlantic is extremely treacherous, they are motivated by the opportunity to strike back at the Germans, who sank one of their earlier ships.",5.903,/xzciU4Hk9XN3gqDObzC2SCc4f0N.jpg,"[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-06-12,3460000,126,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Warner Bros. thunderous story of the men of the merchant marine!,Action in the North Atlantic,False,7.0,48
45,False,/A1aJIo66DkwjWCZOPdRdShzDW2O.jpg,,565000,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",,980,tt0036244,en,The Ox-Bow Incident,A posse discovers a trio of men they suspect of murder and cow theft and are split between handing them over to the law or lynching them on the spot.,17.971,/mAiDUTELbMUJKOTroJLrbYMBk3i.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-03-11,0,76,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Lynch law rules the mob!,The Ox-Bow Incident,False,7.692,344
46,False,/e8xNmmkolNOc8FBKWha19Q6eL4u.jpg,,799000,"[{'id': 16, 'name': 'Animation'}, {'id': 10752, 'name': 'War'}, {'id': 99, 'name': 'Documentary'}]",,22779,tt0036497,en,Victory Through Air Power,"This is a unique film in Disney Production's history. This film is essentially a propaganda film selling Major Alexander de Seversky's theories about the practical uses of long range strategic bombing. Using a combination of animation humorously telling about the development of air warfare, the film switches to the Major illustrating his ideas could win the war for the allies.",5.683,/7uHtN8sAlVsSbTZOvhGV8iTEfGk.jpg,"[{'id': 3166, 'logo_path': '/vyyv4Gy9nPqAZKElPm2izLlEaVS.png', 'name': 'Walt Disney Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-07-17,788000,65,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's a Thrill in the Air!,Victory Through Air Power,False,5.6,39
47,False,/bIbUQUJG80rwvNBnvv40jEyMQQa.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",,112492,tt0035727,en,Hit Parade of 1943,"When amateur songwriter Jill Wright moves from the Midwest to New York City, she is dismayed to discover that Rick Farrell, the owner of Miracle Publishing Co., has claimed as his own the song she submitted to his company. One of the many films made at Republic with a year attached to the ""Hit Parade"" title, which came from the ""Hit Parade"" radio program sponsored by Lucky Strike cigarettes.",1.587,/sML9sHatQesOqlc0z3JmMf0y33j.jpg,"[{'id': 1432, 'logo_path': '/8AcaWEWQ8MFUBGlt9WxGGBAMpMG.png', 'name': 'Republic Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-03-26,0,82,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,THE PEAK OF SWING PLAYED BY THE RHYTHM KING!,Hit Parade of 1943,False,4.8,5
48,False,/epWLmnK6XYtlR8ICOKauGH546W2.jpg,"{'id': 271668, 'name': 'Caballeros Collection', 'poster_path': '/5okSVBM4VfK5mCR6tUa09CuDlVG.jpg', 'backdrop_path': '/ptA8wrrVoIq8pSZMIOZnNURrFrF.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10402, 'name': 'Music'}]",,14906,tt0036326,en,Saludos Amigos,"A whimsical blend of live action and animation, ""Saludos Amigos"" is a colorful kaleidoscope of art, adventure and music set to a toe-tapping samba beat. From high Andes peaks and Argentina's pampas to the sights and sounds of Rio de Janeiro, your international traveling companions are none other than those famous funny friends, Donald Duck and Goofy. They keep things lively as Donald encounters a stubborn llama and ""El Gaucho"" Goofy tries on the cowboy way of life....South American-style.",21.509,/jiNSrKpgKdLXEUasOvNaCBgEner.jpg,"[{'id': 3166, 'logo_path': '/vyyv4Gy9nPqAZKElPm2izLlEaVS.png', 'name': 'Walt Disney Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1942-08-24,1135000,42,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,Walt Disney goes South American in his gayest musical Technicolor feature,Saludos Amigos,False,5.8,419
49,False,/wSdYIGrH67alXUp41KenYIS4QR5.jpg,,871000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]",,43515,tt0036363,en,The Sky's the Limit,"Flying Tiger Fred Atwell sneaks away from his famous squadron's personal appearance tour and goes incognito for several days of leave. He quickly falls for photographer Joan Manion, pursuing her in the guise of a carefree drifter.",2.685,/wU6EtdyRfHIRXHxLNW7SUnGYLjg.jpg,"[{'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-07-13,2185000,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Here's a thrill, new and gay! It's a dance filled holiday!",The Sky's the Limit,False,6.1,19
